Country_Name,Country_Code,Year,EG.EGY.PRIM.PP.KD,EG.IMP.CONS.ZS,EG.USE.PCAP.KG.OE,EG.USE.COMM.FO.ZS,EG.FEC.RNEW.ZS,NY.ADJ.DRES.GN.ZS,EN.CLC.CDDY.XD,totalPopulation,Region,Income_Group
Iraq,IRQ,1992,10.3447612463955,-21.6100355646507,1288.23028527274,99.6427126253645,0.490534585428941,,,18402740.0,Middle East & North Africa,Upper middle income
Iraq,IRQ,1993,10.3343990310986,-18.0416119907598,1627.89160503457,99.7533738643964,0.389340087452016,,,18955087.0,Middle East & North Africa,Upper middle income
Iraq,IRQ,1994,11.2745149756966,-18.4451162829544,1789.28406413561,99.7905292470185,0.357378713939655,,,19539348.0,Middle East & North Africa,Upper middle income
Iraq,IRQ,1995,10.6054632087908,-19.6388038698224,1666.75269098117,99.7758245972707,0.373227147039444,,,20149342.0,Middle East & North Africa,Upper middle income
Iraq,IRQ,1996,9.56419560598779,-23.3642600386635,1617.87652865387,99.7731858541253,0.350157932459888,,,20783073.0,Middle East & North Africa,Upper middle income
Iraq,IRQ,1997,9.38650650439335,-99.247744550882,1866.09158696633,99.8044401777655,0.362383356738199,,,21439579.0,Middle East & North Africa,Upper middle income
Iraq,IRQ,1998,4.96567697056205,-293.802394013774,1290.695218892,99.7190961242146,0.390140044105445,,,22114330.0,Middle East & North Africa,Upper middle income
Iraq,IRQ,1999,3.26360703792057,-496.436166308582,967.352161719066,99.6279200165856,0.384234167966341,,,22802061.0,Middle East & North Africa,Upper middle income
Iraq,IRQ,2000,3.78819684146912,-419.640109784403,1104.93255286745,99.6786843065223,0.343400001525879,,,23497589.0,Middle East & North Africa,Upper middle income
Iraq,IRQ,2001,4.13966007366477,-359.759973670637,1199.02245431275,99.707639480525,0.332899987697601,,,24208178.0,Middle East & North Africa,Upper middle income
Iraq,IRQ,2002,4.22826168782549,-316.685106972675,1107.08171636346,99.7209951932265,0.300300002098084,,,24931922.0,Middle East & North Africa,Upper middle income
Iraq,IRQ,2003,5.80757861117393,-216.807820823487,988.997213164942,99.7215438542703,0.333700001239777,,,25644503.0,Middle East & North Africa,Upper middle income
Iraq,IRQ,2004,3.87703899436953,-300.638492621957,991.917750652717,99.2721971814053,0.334199994802475,10.9207487658178,,26313838.0,Middle East & North Africa,Upper middle income
Iraq,IRQ,2005,3.76044654008332,-270.162951203174,981.726138414954,97.5112545995969,2.27830004692078,11.3276828399426,,26922279.0,Middle East & North Africa,Upper middle income
Iraq,IRQ,2006,3.22102415751573,-310.009364567163,908.575245433896,96.8269499042572,2.52859997749329,11.2482286602679,,27448124.0,Middle East & North Africa,Upper middle income
Iraq,IRQ,2007,3.23299696348451,-317.813849085543,909.175485634068,97.167016659733,2.00480008125305,9.47475676952222,,27911242.0,Middle East & North Africa,Upper middle income
Iraq,IRQ,2008,3.23572301163032,-329.717557057232,968.350938476536,97.8425572163959,1.15349996089935,10.5341888413502,,28385739.0,Middle East & North Africa,Upper middle income
Iraq,IRQ,2009,3.75123499875916,-275.056953603144,1137.03460068228,97.5823897425293,1.20869994163513,7.29729424360556,,28973157.0,Middle East & North Africa,Upper middle income
Iraq,IRQ,2010,4.01433411531913,-232.181277106911,1261.22046291677,97.5535673488364,1.67729997634888,8.27783994130319,,29741977.0,Middle East & North Africa,Upper middle income
Iraq,IRQ,2011,4.08389015305167,-244.64882561357,1335.73818062994,97.6730248751716,1.06149995326996,10.8238355311915,,30725305.0,Middle East & North Africa,Upper middle income
Iraq,IRQ,2012,4.00553461708955,-240.161099137884,1438.17556418605,97.5744817723644,1.24109995365143,9.6049336107094,,31890012.0,Middle East & North Africa,Upper middle income
Iraq,IRQ,2013,4.0447611123735,-218.569596673917,1488.56127507803,96.6806234752078,1.35199999809265,9.1147263068571,,33157061.0,Middle East & North Africa,Upper middle income
Iraq,IRQ,2014,4.02747342269317,-229.390491046021,1437.90062573904,95.9841767833015,0.90829998254776,10.0656784457593,,34411949.0,Middle East & North Africa,Upper middle income
Iraq,IRQ,2015,3.71626708149862,,,,0.803900003433228,8.9457306915873,,35572269.0,Middle East & North Africa,Upper middle income
Iraq,IRQ,2016,,,,,0.918299973011017,8.77463573126786,,36610632.0,Middle East & North Africa,Upper middle income
Iraq,IRQ,2017,,,,,0.556400001049042,10.4560976037914,,37552789.0,Middle East & North Africa,Upper middle income
Iraq,IRQ,2018,,,,,0.477299988269806,12.9127063416535,,38433604.0,Middle East & North Africa,Upper middle income
Iraq,IRQ,2019,,,,,,11.7437393032464,,39309789.0,Middle East & North Africa,Upper middle income
Iraq,IRQ,2020,,,,,,,,40222503.0,Middle East & North Africa,Upper middle income
Iraq,IRQ,2050,,,,,,,1211.49,,,
Ireland,IRL,1960,,62.9518391225804,1318.81248674256,67.2418696904053,,,,2828600.0,Europe & Central Asia,High income
Ireland,IRL,1961,,65.7225749642701,1396.4661521031,69.440433611152,,,,2824400.0,Europe & Central Asia,High income
Ireland,IRL,1962,,66.4259371852047,1412.72967683927,70.085923827152,,,,2836050.0,Europe & Central Asia,High income
Ireland,IRL,1963,,67.5591811738951,1453.96210541076,71.1117272572749,,,,2852650.0,Europe & Central Asia,High income
Ireland,IRL,1964,,68.5539050769025,1522.19497305123,72.2861599359039,,,,2866550.0,Europe & Central Asia,High income
Ireland,IRL,1965,,74.3445594735327,1511.90491085393,77.5695806449537,,,,2877300.0,Europe & Central Asia,High income
Ireland,IRL,1966,,73.2358023734138,1629.5918720576,76.2908849904356,,,,2888800.0,Europe & Central Asia,High income
Ireland,IRL,1967,,73.4770109845039,1767.42510637565,75.9370182010709,,,,2902450.0,Europe & Central Asia,High income
Ireland,IRL,1968,,68.817895975721,1881.14935432423,70.951712846095,,,,2915550.0,Europe & Central Asia,High income
Ireland,IRL,1969,,71.9604516008039,1974.58885308509,73.6648857890943,,,,2932650.0,Europe & Central Asia,High income
Ireland,IRL,1970,,76.3303585348732,2023.63107616874,77.8618781585336,,0.250204391118041,,2957250.0,Europe & Central Asia,High income
Ireland,IRL,1971,,78.8126886688538,2245.32344045053,79.7917274475598,,0.145739925156098,,2992050.0,Europe & Central Asia,High income
Ireland,IRL,1972,,79.4222201615238,2194.5130645241,80.2568930739074,,0.151813916359267,,3036850.0,Europe & Central Asia,High income
Ireland,IRL,1973,,83.7813623184881,2238.47178340543,84.3785123277819,,0.520592066610438,,3085950.0,Europe & Central Asia,High income
Ireland,IRL,1974,,81.6137053106941,2268.08988047809,82.3006936914605,,0.707845322205955,,3137500.0,Europe & Central Asia,High income
Ireland,IRL,1975,,75.0320520246258,2083.99492091361,80.8823401092161,,0.106114239417027,,3189550.0,Europe & Central Asia,High income
Ireland,IRL,1976,,79.3825380617649,2110.191936505,80.9020962820071,,0.0705058432319626,,3238050.0,Europe & Central Asia,High income
Ireland,IRL,1977,,81.5872047698843,2203.82152214978,81.1391986294656,,0.0981581994967272,,3282200.0,Europe & Central Asia,High income
Ireland,IRL,1978,,84.5080089009235,2178.72097563906,82.8780755475529,,0.105063797661921,,3329100.0,Europe & Central Asia,High income
Ireland,IRL,1979,,82.8481355753796,2534.3386439422,85.6507869675944,,0.291690031018975,,3373750.0,Europe & Central Asia,High income
Ireland,IRL,1980,,77.0073534233003,2413.15635255509,85.138665941362,,0.227660931011281,,3412800.0,Europe & Central Asia,High income
Ireland,IRL,1981,,69.8914541799641,2392.95395308427,85.5619173483305,,0.172951318030735,,3453000.0,Europe & Central Asia,High income
Ireland,IRL,1982,,63.0817455732721,2356.89425669861,84.3457045822966,,0.0935473810940521,,3485800.0,Europe & Central Asia,High income
Ireland,IRL,1983,,60.8866699197674,2336.18355836609,83.7726848298938,,0.235563866470896,,3510600.0,Europe & Central Asia,High income
Ireland,IRL,1984,,56.20940442427,2346.17852958154,85.0017646643608,,0.322539817346012,,3532423.0,Europe & Central Asia,High income
Ireland,IRL,1985,,67.020346234292,2438.43839684891,82.501079410413,,0.316773864884087,,3538082.0,Europe & Central Asia,High income
Ireland,IRL,1986,,70.2574814283183,2503.49889397094,85.505816663112,,0.121999689150819,,3539690.0,Europe & Central Asia,High income
Ireland,IRL,1987,,67.4183168885033,2608.80658136296,84.6818909656012,,0.0498475206398594,,3540057.0,Europe & Central Asia,High income
Ireland,IRL,1988,,68.56459302921,2592.838648162,83.894424978533,,0.301822040376907,,3524949.0,Europe & Central Asia,High income
Ireland,IRL,1989,,59.6628790564509,2655.24497373832,84.9797411427233,,0.447541360924885,,3511009.0,Europe & Central Asia,High income
Ireland,IRL,1990,5.54609715574023,65.0193000639299,2820.41016808889,85.0618937955662,2.27978134203649,0.19235129546078,,3513974.0,Europe & Central Asia,High income
Ireland,IRL,1991,5.48690090759238,67.1133861042536,2827.84449817287,85.4330087439129,2.22917590071014,0.108655615543395,,3534235.0,Europe & Central Asia,High income
Ireland,IRL,1992,5.2462560547272,68.7947620247809,2775.21800344534,84.5597842481418,2.15872842493715,0.0871772760819521,,3558430.0,Europe & Central Asia,High income
Ireland,IRL,1993,5.20551109288728,65.7039165866589,2813.7104646445,86.1556245660276,2.10704833471694,0.0790898236737453,,3576261.0,Europe & Central Asia,High income
Ireland,IRL,1994,5.16627086016709,66.2965686685268,2941.61324158461,86.853993745412,2.17558461312299,0.0697324737329012,,3590386.0,Europe & Central Asia,High income
Ireland,IRL,1995,4.75307690481823,61.5082720946289,2951.91309342806,88.0559392508297,1.92243647126362,0.0550792152785489,,3608841.0,Europe & Central Asia,High income
Ireland,IRL,1996,4.63756818354907,68.8399332002468,3122.33560869936,89.4490411512999,1.93475144226076,0.06162486711247,,3637510.0,Europe & Central Asia,High income
Ireland,IRL,1997,4.39303367261359,76.1510118751723,3255.49845121525,89.3031485484219,1.90073890024882,0.0850898420526938,,3674171.0,Europe & Central Asia,High income
Ireland,IRL,1998,4.27871990980455,80.6112641687564,3417.56852702187,90.0642815839642,2.27773144010268,0.012505508969216,,3712696.0,Europe & Central Asia,High income
Ireland,IRL,1999,4.05175035912197,81.5184180056877,3544.38761623166,91.7990546884727,2.05684799992262,0.006714322680516,,3754786.0,Europe & Central Asia,High income
Ireland,IRL,2000,3.81165150454248,84.3605375610743,3626.74716057663,92.5157191050349,2.03029990196228,0.0554653369105204,,3805174.0,Europe & Central Asia,High income
Ireland,IRL,2001,3.7469026779106,87.6382175620607,3713.51386863164,92.5215919069171,1.96589994430542,0.0313652048475212,,3866243.0,Europe & Central Asia,High income
Ireland,IRL,2002,3.54647959954216,89.2733634919119,3661.32224061006,91.4591391780774,2.23979997634888,0.0220357853664614,,3931947.0,Europe & Central Asia,High income
Ireland,IRL,2003,3.33270672125488,86.9424719228135,3515.09450344437,92.0022630739466,2.00679993629456,0.013273745270697,,3996521.0,Europe & Central Asia,High income
Ireland,IRL,2004,3.29075041323849,87.0470190525814,3558.0859413964,93.2769299330177,2.30139994621277,0.0417431933193945,,4070262.0,Europe & Central Asia,High income
Ireland,IRL,2005,3.11449519083138,88.7021982314333,3503.64286377074,90.915524156573,2.88010001182556,0.0529165621272136,,4159914.0,Europe & Central Asia,High income
Ireland,IRL,2006,2.94142367756058,88.7682772013706,3424.16085207967,90.9729911504884,3.18569993972778,0.312708544573225,,4273591.0,Europe & Central Asia,High income
Ireland,IRL,2007,2.86188443788063,90.6781974379051,3416.03094562283,90.9317823037878,3.53439998626709,0.287464778439921,,4398942.0,Europe & Central Asia,High income
Ireland,IRL,2008,2.87863719042615,89.5285717377015,3293.88463505425,89.9243442673944,4.13969993591309,0.0239273557917955,,4489544.0,Europe & Central Asia,High income
Ireland,IRL,2009,2.94675929634241,89.8617931557646,3149.5651406995,88.8851233357875,5.22469997406006,0.0305583405353048,,4535375.0,Europe & Central Asia,High income
Ireland,IRL,2010,2.9533808797076,87.2451869309238,3152.00360514061,90.0030994269017,5.24100017547607,0.0852292062546025,,4560155.0,Europe & Central Asia,High income
Ireland,IRL,2011,2.62851887452088,87.1839914743276,2865.37473985193,88.322462252709,6.67649984359741,0.0787630735461197,,4580084.0,Europe & Central Asia,High income
Ireland,IRL,2012,2.62437452678777,90.4299977611427,2853.0648654983,86.8556446102903,6.5770001411438,0.0359123800123745,,4599533.0,Europe & Central Asia,High income
Ireland,IRL,2013,2.56620799673341,82.7112356351379,2814.9826896226,86.2779024708277,7.3516001701355,0.0111076702627349,,4623816.0,Europe & Central Asia,High income
Ireland,IRL,2014,2.36512864372131,84.255803046358,2741.5748839566,84.4375871556249,8.43910026550293,0.0121412463391729,,4657740.0,Europe & Central Asia,High income
Ireland,IRL,2015,1.94829340955039,85.6671369155969,2819.87585169324,85.3428197664443,9.09179973602295,0.0020700321148781,,4701957.0,Europe & Central Asia,High income
Ireland,IRL,2016,,,,,8.49880027770996,0.0638835786119274,,4755335.0,Europe & Central Asia,High income
Ireland,IRL,2017,,,,,9.94279956817627,0.133866766639804,,4807388.0,Europe & Central Asia,High income
Ireland,IRL,2018,,,,,10.7444000244141,0.145776872083123,,4867316.0,Europe & Central Asia,High income
Ireland,IRL,2019,,,,,,0.0105356647172752,,4934340.0,Europe & Central Asia,High income
Ireland,IRL,2020,,,,,,,,4994724.0,Europe & Central Asia,High income
Ireland,IRL,2050,,,,,,,0.0,,,
Israel,ISR,1960,,,,,,,,2114020.0,Middle East & North Africa,High income
Israel,ISR,1961,,,,,,,,2185000.0,Middle East & North Africa,High income
Israel,ISR,1962,,,,,,,,2293000.0,Middle East & North Africa,High income
Israel,ISR,1963,,,,,,,,2379000.0,Middle East & North Africa,High income
Israel,ISR,1964,,,,,,,,2475000.0,Middle East & North Africa,High income
Israel,ISR,1965,,,,,,,,2563000.0,Middle East & North Africa,High income
Israel,ISR,1966,,,,,,,,2629000.0,Middle East & North Africa,High income
Israel,ISR,1967,,,,,,,,2745000.0,Middle East & North Africa,High income
Israel,ISR,1968,,,,,,,,2803000.0,Middle East & North Africa,High income
Israel,ISR,1969,,,,,,,,2877000.0,Middle East & North Africa,High income
Israel,ISR,1970,,,,,,0.0975315897527716,,2974000.0,Middle East & North Africa,High income
Israel,ISR,1971,,-3.46822340102085,1870.1091560769,99.9845453286209,,0.0686098762053252,,3069000.0,Middle East & North Africa,High income
Israel,ISR,1972,,-12.8899805206432,1756.33100381194,99.9948452955635,,0.0531526119194135,,3148000.0,Middle East & North Africa,High income
Israel,ISR,1973,,20.7959415415465,2368.43685173886,,,0.0701086875147069,,3278000.0,Middle East & North Africa,High income
Israel,ISR,1974,,27.0182785166938,1732.93337281611,,,0.150392270753264,,3377000.0,Middle East & North Africa,High income
Israel,ISR,1975,,6.3556062257082,2032.76439942113,,,0.119330936548225,,3455000.0,Middle East & North Africa,High income
Israel,ISR,1976,,98.6390964654759,1832.14803283329,,,0.0426210046531615,,3533000.0,Middle East & North Africa,High income
Israel,ISR,1977,,98.7926247718674,1786.48768336562,,,0.127423387240951,,3613000.0,Middle East & North Africa,High income
Israel,ISR,1978,,98.9093066626926,1849.39918699187,,,0.0107067512870238,,3690000.0,Middle East & North Africa,High income
Israel,ISR,1979,,98.870399169872,2005.81352350766,,,0.0175527518535041,,3786000.0,Middle East & North Africa,High income
Israel,ISR,1980,,98.0382206314713,2017.27694687984,,,1.88753421296997,,3878000.0,Middle East & North Africa,High income
Israel,ISR,1981,,97.9385326648127,1840.73533872599,,,1.62770754958919,,3956000.0,Middle East & North Africa,High income
Israel,ISR,1982,,99.0008457081704,1958.31704291739,,,0.0681075681493031,,4031000.0,Middle East & North Africa,High income
Israel,ISR,1983,,99.0754408240031,1793.92204628502,,,0.0527976373129326,,4105000.0,Middle East & North Africa,High income
Israel,ISR,1984,,99.2643289965646,1828.53907189228,,,0.0342974284158699,,4159000.0,Middle East & North Africa,High income
Israel,ISR,1985,,96.2738862376686,1788.99669265296,97.2566373200588,,0.0472031256807106,,4233000.0,Middle East & North Africa,High income
Israel,ISR,1986,,96.225815499878,2102.24587113282,97.0552212407006,,0.0150670401326704,,4299000.0,Middle East & North Africa,High income
Israel,ISR,1987,,96.360293393778,2278.47928587778,97.153719518345,,0.0058187196877119,,4369000.0,Middle East & North Africa,High income
Israel,ISR,1988,,96.5156549353551,2451.74583520937,97.3943532321977,,0.0048310563675915,,4442000.0,Middle East & North Africa,High income
Israel,ISR,1989,,96.5266026830163,2488.92341744135,97.266792328934,,0.0036937122981814,,4518000.0,Middle East & North Africa,High income
Israel,ISR,1990,5.20391196226479,96.3011988118721,2460.46545064378,97.0050765892807,5.80024515812053,0.0029663970431089,,4660000.0,Middle East & North Africa,High income
Israel,ISR,1991,4.84805904603968,96.191607459746,2324.53930086886,97.0255851260567,6.02540083931582,0.0015751723543726,,4949000.0,Middle East & North Africa,High income
Israel,ISR,1992,5.27524388843835,96.5360732084101,2580.9693538942,97.1545734911898,6.24488071353934,0.0013902561791848,,5123000.0,Middle East & North Africa,High income
Israel,ISR,1993,5.23894714268273,96.3786070577779,2634.6740163467,97.1197718494021,5.89105589727046,0.0006887215339891,,5261000.0,Middle East & North Africa,High income
Israel,ISR,1994,5.22579068809726,96.508581214803,2738.39970364882,97.2390362417161,5.64907818198587,0.0002983489877434,,5399000.0,Middle East & North Africa,High income
Israel,ISR,1995,5.14117553243246,96.4678851599284,2796.2515779982,97.2643397721347,5.43627427030068,0.0002894649638314,,5545000.0,Middle East & North Africa,High income
Israel,ISR,1996,4.98017127176662,96.5070540409037,2801.2083626142,97.2529047360472,5.44661308180387,0.0005743746743501,,5692000.0,Middle East & North Africa,High income
Israel,ISR,1997,5.04586412850192,96.5268776244457,2881.12834132968,97.3075124009286,5.69790780290493,0.0010238481140763,,5836000.0,Middle East & North Africa,High income
Israel,ISR,1998,4.95993864486528,96.5156439333507,2885.72651147211,97.1587296677268,6.07462712345721,0.000310192130142,,5971000.0,Middle East & North Africa,High income
Israel,ISR,1999,4.65305060854921,96.4186952105887,2737.73665306122,97.1662216791979,5.86872888096563,0.0004318223406671,,6125000.0,Middle East & North Africa,High income
Israel,ISR,2000,4.64449279116682,96.4790467999825,2899.42661790428,97.2073148835389,5.95830011367798,0.000117178575556,,6289000.0,Middle East & North Africa,High income
Israel,ISR,2001,4.86425403825633,96.4864693470164,2973.04270849511,97.1541033781734,6.29650020599365,9.56937951603592e-05,,6439000.0,Middle East & North Africa,High income
Israel,ISR,2002,4.78243439869545,96.23412585158,2862.79573820396,96.910142228797,6.50299978256226,0.0001617495610186,,6570000.0,Middle East & North Africa,High income
Israel,ISR,2003,4.95834304218279,96.2563992228053,2949.30041705906,96.9267106049766,6.52440023422241,6.69328327051505e-05,,6689700.0,Middle East & North Africa,High income
Israel,ISR,2004,4.59398960178657,91.0670931326121,2821.99691584667,96.6615364671006,6.73269987106323,0.0125236677440408,,6809000.0,Middle East & North Africa,High income
Israel,ISR,2005,4.2242467269109,88.7459296624196,2661.44918543744,96.6227915916133,7.0297999382019,0.0305862368769623,,6930100.0,Middle East & North Africa,High income
Israel,ISR,2006,4.40118467788162,87.0171120018328,2882.39902462537,96.9527943182767,6.8572998046875,0.065349363598779,,7053700.0,Middle East & North Africa,High income
Israel,ISR,2007,4.24415674720876,85.5267071301878,2898.15336833749,97.0730448717194,6.71589994430542,0.0864406240711073,,7180100.0,Middle East & North Africa,High income
Israel,ISR,2008,4.52607026983761,82.9080056207717,3129.12776379159,96.5385126799894,8.90310001373291,0.212807682034526,,7308800.0,Middle East & North Africa,High income
Israel,ISR,2009,4.2040851667168,84.8014290358057,2873.87610879555,96.3958337700911,8.46380043029785,0.136627044788122,,7485600.0,Middle East & North Africa,High income
Israel,ISR,2010,4.29571625886144,83.3652319750973,3042.43402067265,96.3514484162057,8.55370044708252,0.069354171109814,,7623600.0,Middle East & North Africa,High income
Israel,ISR,2011,4.08101607460885,79.6693164010278,2980.17615699606,96.483986053593,9.0806999206543,0.139841372734852,,7765800.0,Middle East & North Africa,High income
Israel,ISR,2012,4.16031299523193,86.5950160167702,3067.74249415334,96.6586087981408,2.88479995727539,0.140224231277151,,7910500.0,Middle East & North Africa,High income
Israel,ISR,2013,3.83693258945275,71.8329644938359,2870.0987654321,96.5747145209958,3.26600003242493,0.197603731337749,,8059500.0,Middle East & North Africa,High income
Israel,ISR,2014,3.43775167141894,67.0487382754257,2762.50593376097,91.7496360579347,3.70029997825623,0.19117729984035,,8215700.0,Middle East & North Africa,High income
Israel,ISR,2015,3.59058439689,64.9673633255356,2777.87532368349,97.3821241260262,3.73850011825562,0.161386254595295,,8380100.0,Middle East & North Africa,High income
Israel,ISR,2016,,,,,3.97790002822876,0.119668025781033,,8546000.0,Middle East & North Africa,High income
Israel,ISR,2017,,,,,3.84990000724792,0.0718543525505409,,8713300.0,Middle East & North Africa,High income
Israel,ISR,2018,,,,,3.71539998054504,0.103094852750661,,8882800.0,Middle East & North Africa,High income
Israel,ISR,2019,,,,,,0.0411108700170392,,9054000.0,Middle East & North Africa,High income
Israel,ISR,2020,,,,,,,,9216900.0,Middle East & North Africa,High income
Israel,ISR,2050,,,,,,,922.185,,,
Italy,ITA,1960,,65.3167016240568,794.816044717399,85.6104208954658,,,,50199700.0,Europe & Central Asia,High income
Italy,ITA,1961,,68.6299659882852,890.688346111265,87.617144513331,,,,50536350.0,Europe & Central Asia,High income
Italy,ITA,1962,,72.5788986649106,1007.04834663111,89.3109802387936,,,,50879450.0,Europe & Central Asia,High income
Italy,ITA,1963,,74.4074707397282,1119.72317177866,89.1611811462079,,,,51252000.0,Europe & Central Asia,High income
Italy,ITA,1964,,74.8770028375011,1221.73080588714,90.1198093870077,,,,51675350.0,Europe & Central Asia,High income
Italy,ITA,1965,,76.6254237199936,1316.46285381488,90.0526868903059,,,,52112350.0,Europe & Central Asia,High income
Italy,ITA,1966,,77.7889599089265,1431.0744873284,90.5498640135678,,,,52519000.0,Europe & Central Asia,High income
Italy,ITA,1967,,79.2965129695427,1551.51917278665,91.6289825520547,,,,52900500.0,Europe & Central Asia,High income
Italy,ITA,1968,,80.5622987209328,1698.42756042697,92.4356126799736,,,,53235750.0,Europe & Central Asia,High income
Italy,ITA,1969,,81.1469375436769,1832.49991828227,93.3052262281325,,,,53537950.0,Europe & Central Asia,High income
Italy,ITA,1970,,81.7830568497905,2026.21747487312,93.3180237787483,,0.0088011665142872,,53821850.0,Europe & Central Asia,High income
Italy,ITA,1971,,81.4697038559081,1949.14872333929,93.4644277422204,,0.0089852521787434,,54073490.0,Europe & Central Asia,High income
Italy,ITA,1972,,81.9590870613341,2050.73787711576,93.7367118008874,,0.0106344716980946,,54381345.0,Europe & Central Asia,High income
Italy,ITA,1973,,82.8876260334664,2175.58754564221,94.5455530891835,,0.0224898950422043,,54751406.0,Europe & Central Asia,High income
Italy,ITA,1974,,82.5988613481289,2212.20669215371,93.683737865099,,0.0683986949887678,,55110868.0,Europe & Central Asia,High income
Italy,ITA,1975,,82.0314727132063,2106.07874846993,93.1620177584507,,0.0708234962422584,,55441001.0,Europe & Central Asia,High income
Italy,ITA,1976,,82.7663495977271,2264.05718699758,93.9231518849086,,0.0800742842390035,,55718260.0,Europe & Central Asia,High income
Italy,ITA,1977,,83.0537976783657,2204.17980666785,93.0277292510405,,0.0641309841261016,,55955411.0,Europe & Central Asia,High income
Italy,ITA,1978,,83.4055147196634,2247.56551683966,93.4931025734777,,0.0638942429558722,,56155143.0,Europe & Central Asia,High income
Italy,ITA,1979,,84.3999752629075,2340.04203541587,93.844069813235,,0.1124477134319,,56317749.0,Europe & Central Asia,High income
Italy,ITA,1980,,84.7939688402871,2318.42730013811,93.7303886554851,,0.11687000006198,,56433883.0,Europe & Central Asia,High income
Italy,ITA,1981,,83.730668876626,2265.93108965354,93.3510872412231,,0.0888796914007838,,56501675.0,Europe & Central Asia,High income
Italy,ITA,1982,,81.9072901855161,2206.54273410646,92.58894558046,,0.0383351130093086,,56543548.0,Europe & Central Asia,High income
Italy,ITA,1983,,82.7731712175379,2203.86418771745,92.5221878531444,,0.0864611047944623,,56564074.0,Europe & Central Asia,High income
Italy,ITA,1984,,82.2424550236134,2253.71892374528,91.6157211130719,,0.0879351811526922,,56576718.0,Europe & Central Asia,High income
Italy,ITA,1985,,82.3905160971675,2284.81129783538,91.8147752149175,,0.088280197498155,,56593071.0,Europe & Central Asia,High income
Italy,ITA,1986,,81.0349454334449,2311.54807247948,91.4578323656889,,0.0513025320830233,,56596155.0,Europe & Central Asia,High income
Italy,ITA,1987,,82.2457029543014,2407.25635314456,93.383433772931,,0.040637178331492,,56601931.0,Europe & Central Asia,High income
Italy,ITA,1988,,81.7355944614857,2462.79677752614,92.9048437377345,,0.0405296927982827,,56629288.0,Europe & Central Asia,High income
Italy,ITA,1989,,82.6596403559659,2566.10892465158,93.29463061558,,0.0497969297583291,,56671781.0,Europe & Central Asia,High income
Italy,ITA,1990,3.52000611129493,82.7279681603029,2583.88807748482,93.4381888314656,3.78146348144952,0.0537320688654597,,56719240.0,Europe & Central Asia,High income
Italy,ITA,1991,3.55202547453945,82.6341212470324,2645.67323732766,92.8953720752908,4.66941317046864,0.0293856734987987,,56758521.0,Europe & Central Asia,High income
Italy,ITA,1992,3.50060377419297,81.7361864990966,2627.34000777188,92.5812418928353,4.83946324160706,0.0269210632294927,,56797087.0,Europe & Central Asia,High income
Italy,ITA,1993,3.51223317916802,80.9387506237783,2611.99043754026,92.2702900571247,4.77149529502877,0.0369135316175767,,56831821.0,Europe & Central Asia,High income
Italy,ITA,1994,3.39483691393624,79.8704844175778,2578.46597846012,92.0879374489954,5.2480221051995,0.0327338312013223,,56843400.0,Europe & Central Asia,High income
Italy,ITA,1995,3.58233166833718,81.5123078720173,2799.37576154289,93.0246520668659,4.46227833744118,0.0333027676774486,,56844303.0,Europe & Central Asia,High income
Italy,ITA,1996,3.53375844904063,80.9609613285211,2796.15473585155,92.6146554090799,4.74891389547652,0.0411280037967598,,56860281.0,Europe & Central Asia,High income
Italy,ITA,1997,3.51939810474354,81.1459930992474,2834.4029460732,92.4434641764684,4.83141976728715,0.0410138165223759,,56890372.0,Europe & Central Asia,High income
Italy,ITA,1998,3.56042628192269,81.7286017337053,2912.94736525428,92.2858909543463,4.75762543217441,0.0127521854998772,,56906744.0,Europe & Central Asia,High income
Italy,ITA,1999,3.5597330299476,82.639022489153,2957.31148591361,91.8413718480898,5.02245978426758,0.0216214393597052,,56916317.0,Europe & Central Asia,High income
Italy,ITA,2000,3.49767220852059,83.5770384679968,3012.19499987601,91.7300953931907,5.11889982223511,0.0675295277605922,,56942108.0,Europe & Central Asia,High income
Italy,ITA,2001,3.44831648445109,84.4230696083365,3020.62119454278,91.4034247883699,5.38180017471313,0.076030752742826,,56974100.0,Europe & Central Asia,High income
Italy,ITA,2002,3.46387707556309,83.7003423076947,3037.2669647055,91.0358673382802,5.59619998931885,0.0693765007255232,,57059007.0,Europe & Central Asia,High income
Italy,ITA,2003,3.62419010666377,83.5382570544466,3168.52902114021,90.2161116960919,6.24020004272461,0.064076854323181,,57313203.0,Europe & Central Asia,High income
Italy,ITA,2004,3.59250605048598,84.064837070475,3169.93264162306,90.406242362097,5.93540000915527,0.0608456966931981,,57685327.0,Europe & Central Asia,High income
Italy,ITA,2005,3.62671662151195,83.7920833042666,3214.67412061146,89.8014461800991,6.70230007171631,0.082579311636532,,57969484.0,Europe & Central Asia,High income
Italy,ITA,2006,3.52295333028145,83.7151253356548,3175.79987086883,89.1908787219636,7.51230001449585,0.101809956542644,,58143979.0,Europe & Central Asia,High income
Italy,ITA,2007,3.46054579597713,83.0854301565539,3149.57655346296,88.1830431207349,8.73159980773926,0.0949668404359108,,58438310.0,Europe & Central Asia,High income
Italy,ITA,2008,3.451213100548,81.8823860631965,3087.5663310273,86.8421531044015,10.8232002258301,0.115238636061423,,58826731.0,Europe & Central Asia,High income
